timestamp,src_ip,dst_ip,src_port,dst_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,suricata_alert,programming_activity
2026-09-01T14:10:26+00:00,192.168.50.50,192.168.50.20,43053,11740,tcp,unknown,0.0635,95,87,REJ,0,0
2026-09-01T14:10:27+00:00,192.168.50.50,192.168.50.20,43054,1217,tcp,unknown,0.0474,136,58,S0,0,0
2026-09-01T14:10:27+00:00,192.168.50.50,192.168.50.20,43055,8080,tcp,unknown,0.0393,46,55,REJ,0,0
2026-09-01T14:10:28+00:00,192.168.50.50,192.168.50.20,43056,22,tcp,unknown,0.0135,80,22,S0,0,0
2026-09-01T14:10:28+00:00,192.168.50.50,192.168.50.20,43057,80,tcp,unknown,0.0416,104,56,REJ,0,0
2026-09-01T14:10:29+00:00,192.168.50.50,192.168.50.20,43058,443,tcp,unknown,0.05,66,33,S0,0,0
2026-09-01T14:10:29+00:00,192.168.50.50,192.168.50.20,43059,502,tcp,unknown,0.0145,58,6,REJ,0,0
2026-09-01T14:10:30+00:00,192.168.50.11,192.168.50.20,64668,502,tcp,modbus,0.0283,125,148,SF,0,0
2026-09-01T14:10:30+00:00,192.168.50.50,192.168.50.20,43060,4840,tcp,unknown,0.0183,103,98,S0,0,0
2026-09-01T14:10:30+00:00,192.168.50.50,192.168.50.20,43061,11740,tcp,unknown,0.0064,58,73,REJ,0,0
2026-09-01T14:10:31+00:00,192.168.50.50,192.168.50.20,43062,1217,tcp,unknown,0.0276,100,1,S0,0,0
2026-09-01T14:10:31+00:00,192.168.50.50,192.168.50.20,43063,8080,tcp,unknown,0.0511,125,52,REJ,0,0
2026-09-01T14:10:32+00:00,192.168.50.12,192.168.50.20,63047,4840,tcp,opcua,0.0744,378,824,SF,0,0
2026-09-01T14:10:32+00:00,192.168.50.50,192.168.50.20,43064,22,tcp,unknown,0.0331,130,58,S0,0,0
2026-09-01T14:10:32+00:00,192.168.50.50,192.168.50.20,43065,80,tcp,unknown,0.0271,87,63,REJ,0,0
2026-09-01T14:10:33+00:00,192.168.50.50,192.168.50.20,43066,443,tcp,unknown,0.0347,79,67,S0,0,0
2026-09-01T14:10:33+00:00,192.168.50.50,192.168.50.20,43067,502,tcp,unknown,0.048,61,12,REJ,0,0
2026-09-01T14:10:34+00:00,192.168.50.50,192.168.50.20,43068,4840,tcp,unknown,0.028,94,24,S0,0,0
2026-09-01T14:10:34+00:00,192.168.50.50,192.168.50.20,43069,11740,tcp,unknown,0.0132,131,31,REJ,0,0
2026-09-01T14:10:35+00:00,192.168.50.11,192.168.50.20,51082,502,tcp,modbus,0.0297,72,199,SF,0,0
2026-09-01T14:10:35+00:00,192.168.50.50,192.168.50.20,43070,1217,tcp,unknown,0.0689,71,85,S0,0,0
2026-09-01T14:10:35+00:00,192.168.50.50,192.168.50.20,43071,8080,tcp,unknown,0.0445,62,92,REJ,0,0
2026-09-01T14:10:40+00:00,192.168.50.11,192.168.50.20,50813,502,tcp,modbus,0.0151,87,141,SF,0,0
2026-09-01T14:10:45+00:00,192.168.50.11,192.168.50.20,61854,502,tcp,modbus,0.0572,80,152,SF,0,0
2026-09-01T14:10:47+00:00,192.168.50.12,192.168.50.20,60337,4840,tcp,opcua,0.1654,214,309,SF,0,0
2026-09-01T14:10:50+00:00,192.168.50.11,192.168.50.20,61320,502,tcp,modbus,0.0532,77,130,SF,0,0
2026-09-01T14:10:55+00:00,192.168.50.11,192.168.50.20,49993,502,tcp,modbus,0.0186,127,209,SF,0,0
2026-09-01T14:11:00+00:00,192.168.50.11,192.168.50.20,61704,502,tcp,modbus,0.0253,88,162,SF,0,0
2026-09-01T14:11:02+00:00,192.168.50.12,192.168.50.20,63296,4840,tcp,opcua,0.116,197,330,SF,0,0
2026-09-01T14:11:05+00:00,192.168.50.11,192.168.50.20,62698,502,tcp,modbus,0.0323,93,205,SF,0,0
2026-09-01T14:11:10+00:00,192.168.50.11,192.168.50.20,60047,502,tcp,modbus,0.0276,71,120,SF,0,0
2026-09-01T14:11:15+00:00,192.168.50.11,192.168.50.20,60488,502,tcp,modbus,0.0292,101,121,SF,0,0
2026-09-01T14:11:17+00:00,192.168.50.12,192.168.50.20,58878,4840,tcp,opcua,0.1046,301,606,SF,0,0
2026-09-01T14:11:20+00:00,192.168.50.11,192.168.50.20,54004,502,tcp,modbus,0.0463,92,191,SF,0,0
2026-09-01T14:11:25+00:00,192.168.50.11,192.168.50.20,51601,502,tcp,modbus,0.0376,92,107,SF,0,0
2026-09-01T14:11:30+00:00,192.168.50.11,192.168.50.20,55093,502,tcp,modbus,0.052,71,151,SF,0,0
2026-09-01T14:11:32+00:00,192.168.50.12,192.168.50.20,49524,4840,tcp,opcua,0.1086,261,823,SF,0,0
2026-09-01T14:11:35+00:00,192.168.50.11,192.168.50.20,54755,502,tcp,modbus,0.0345,72,120,SF,0,0
2026-09-01T14:11:40+00:00,192.168.50.11,192.168.50.20,53801,502,tcp,modbus,0.0434,92,116,SF,0,0
2026-09-01T14:11:45+00:00,192.168.50.11,192.168.50.20,55767,502,tcp,modbus,0.0268,109,214,SF,0,0
2026-09-01T14:11:47+00:00,192.168.50.12,192.168.50.20,61859,4840,tcp,opcua,0.0427,274,879,SF,0,0
2026-09-01T14:11:50+00:00,192.168.50.11,192.168.50.20,55962,502,tcp,modbus,0.0354,97,220,SF,0,0
2026-09-01T14:11:55+00:00,192.168.50.11,192.168.50.20,53677,502,tcp,modbus,0.0354,111,102,SF,0,0
2026-09-01T14:12:00+00:00,192.168.50.11,192.168.50.20,55782,502,tcp,modbus,0.0536,123,123,SF,0,0
2026-09-01T14:12:02+00:00,192.168.50.12,192.168.50.20,60374,4840,tcp,opcua,0.1232,388,501,SF,0,0
2026-09-01T14:12:05+00:00,192.168.50.11,192.168.50.20,55270,502,tcp,modbus,0.0473,74,164,SF,0,0
2026-09-01T14:12:10+00:00,192.168.50.11,192.168.50.20,55083,502,tcp,modbus,0.042,117,97,SF,0,0
2026-09-01T14:12:15+00:00,192.168.50.11,192.168.50.20,59386,502,tcp,modbus,0.0184,129,162,SF,0,0
2026-09-01T14:12:17+00:00,192.168.50.12,192.168.50.20,55166,4840,tcp,opcua,0.1556,323,793,SF,0,0
2026-09-01T14:12:20+00:00,192.168.50.11,192.168.50.20,64504,502,tcp,modbus,0.0534,129,130,SF,0,0
2026-09-01T14:12:25+00:00,192.168.50.11,192.168.50.20,53364,502,tcp,modbus,0.0217,74,95,SF,0,0
2026-09-01T14:12:30+00:00,192.168.50.11,192.168.50.20,57224,502,tcp,modbus,0.0591,78,150,SF,0,0
2026-09-01T14:12:30+00:00,192.168.50.10,192.168.50.20,52000,11740,tcp,codesys,2.3498,12149,5449,SF,0,1
2026-09-01T14:12:32+00:00,192.168.50.12,192.168.50.20,62878,4840,tcp,opcua,0.1668,350,402,SF,0,0
2026-09-01T14:12:32+00:00,192.168.50.10,192.168.50.20,52001,1217,tcp,codesys,1.4982,14744,3648,SF,0,1
2026-09-01T14:12:34+00:00,192.168.50.10,192.168.50.20,52002,11740,tcp,codesys,1.6693,7753,9158,SF,0,1
2026-09-01T14:12:35+00:00,192.168.50.11,192.168.50.20,55969,502,tcp,modbus,0.0205,107,171,SF,0,0
2026-09-01T14:12:36+00:00,192.168.50.10,192.168.50.20,52003,1217,tcp,codesys,2.1993,6888,3966,SF,0,1
2026-09-01T14:12:38+00:00,192.168.50.10,192.168.50.20,52004,11740,tcp,codesys,1.9491,13221,5039,SF,0,1
2026-09-01T14:12:40+00:00,192.168.50.11,192.168.50.20,55519,502,tcp,modbus,0.0547,84,186,SF,0,0
2026-09-01T14:12:40+00:00,192.168.50.10,192.168.50.20,52005,1217,tcp,codesys,1.9813,17221,8091,SF,0,1
2026-09-01T14:12:42+00:00,192.168.50.10,192.168.50.20,52006,11740,tcp,codesys,2.2948,15915,7687,SF,0,1
2026-09-01T14:12:44+00:00,192.168.50.10,192.168.50.20,52007,1217,tcp,codesys,1.9846,9588,7353,SF,0,1
2026-09-01T14:12:45+00:00,192.168.50.11,192.168.50.20,53516,502,tcp,modbus,0.0297,110,157,SF,0,0
2026-09-01T14:12:46+00:00,192.168.50.10,192.168.50.20,52008,11740,tcp,codesys,1.9941,15798,5340,SF,0,1
2026-09-01T14:12:47+00:00,192.168.50.12,192.168.50.20,60698,4840,tcp,opcua,0.0789,255,370,SF,0,0
2026-09-01T14:12:48+00:00,192.168.50.10,192.168.50.20,52009,1217,tcp,codesys,2.4431,15255,6167,SF,0,1
2026-09-01T14:12:50+00:00,192.168.50.11,192.168.50.20,59318,502,tcp,modbus,0.0502,90,94,SF,0,0
2026-09-01T14:12:50+00:00,192.168.50.10,192.168.50.20,52010,11740,tcp,codesys,1.5932,15279,10038,SF,0,1
2026-09-01T14:12:52+00:00,192.168.50.10,192.168.50.20,52011,1217,tcp,codesys,2.4033,11410,6719,SF,0,1
2026-09-01T14:12:54+00:00,192.168.50.10,192.168.50.20,52012,11740,tcp,codesys,0.9918,14682,11121,SF,0,1
2026-09-01T14:12:55+00:00,192.168.50.11,192.168.50.20,62192,502,tcp,modbus,0.0404,88,142,SF,0,0
2026-09-01T14:12:56+00:00,192.168.50.10,192.168.50.20,52013,1217,tcp,codesys,1.0133,10724,4773,SF,0,1
2026-09-01T14:12:58+00:00,192.168.50.10,192.168.50.20,52014,11740,tcp,codesys,1.5068,11143,9972,SF,0,1
2026-09-01T14:13:00+00:00,192.168.50.11,192.168.50.20,50812,502,tcp,modbus,0.0289,117,110,SF,0,0
2026-09-01T14:13:00+00:00,192.168.50.10,192.168.50.20,52015,1217,tcp,codesys,1.4268,9958,7115,SF,0,1
2026-09-01T14:13:02+00:00,192.168.50.12,192.168.50.20,56275,4840,tcp,opcua,0.1071,213,864,SF,0,0
2026-09-01T14:13:02+00:00,192.168.50.10,192.168.50.20,52016,11740,tcp,codesys,1.2728,5727,5485,SF,0,1
2026-09-01T14:13:04+00:00,192.168.50.10,192.168.50.20,52017,1217,tcp,codesys,2.2144,5181,4922,SF,0,1
2026-09-01T14:13:05+00:00,192.168.50.11,192.168.50.20,58144,502,tcp,modbus,0.0346,91,112,SF,0,0
2026-09-01T14:13:06+00:00,192.168.50.10,192.168.50.20,52018,11740,tcp,codesys,2.1956,7698,11019,SF,0,1
2026-09-01T14:13:08+00:00,192.168.50.10,192.168.50.20,52019,1217,tcp,codesys,2.4991,13216,6533,SF,0,1
2026-09-01T14:13:10+00:00,192.168.50.11,192.168.50.20,60015,502,tcp,modbus,0.0328,93,106,SF,0,0
2026-09-01T14:13:10+00:00,192.168.50.10,192.168.50.20,52020,11740,tcp,codesys,0.8655,16882,3749,SF,0,1
2026-09-01T14:13:12+00:00,192.168.50.10,192.168.50.20,52021,1217,tcp,codesys,1.604,9731,5430,SF,0,1
2026-09-01T14:13:14+00:00,192.168.50.10,192.168.50.20,52022,11740,tcp,codesys,1.3323,17720,10482,SF,0,1
2026-09-01T14:13:15+00:00,192.168.50.11,192.168.50.20,49630,502,tcp,modbus,0.0268,80,127,SF,0,0
2026-09-01T14:13:16+00:00,192.168.50.10,192.168.50.20,52023,1217,tcp,codesys,2.453,6605,10503,SF,0,1
2026-09-01T14:13:17+00:00,192.168.50.12,192.168.50.20,59664,4840,tcp,opcua,0.164,356,329,SF,0,0
2026-09-01T14:13:18+00:00,192.168.50.10,192.168.50.20,52024,11740,tcp,codesys,2.3737,5355,7192,SF,0,1
2026-09-01T14:13:20+00:00,192.168.50.11,192.168.50.20,56813,502,tcp,modbus,0.0597,89,114,SF,0,0
2026-09-01T14:13:20+00:00,192.168.50.10,192.168.50.20,52025,1217,tcp,codesys,1.3755,11875,9063,SF,0,1
2026-09-01T14:13:22+00:00,192.168.50.10,192.168.50.20,52026,11740,tcp,codesys,1.9199,17143,5908,SF,0,1
2026-09-01T14:13:24+00:00,192.168.50.10,192.168.50.20,52027,1217,tcp,codesys,1.2633,9135,9328,SF,0,1
2026-09-01T14:13:25+00:00,192.168.50.11,192.168.50.20,54114,502,tcp,modbus,0.0523,70,132,SF,0,0
2026-09-01T14:13:26+00:00,192.168.50.10,192.168.50.20,52028,11740,tcp,codesys,0.8971,11594,3465,SF,0,1
2026-09-01T14:13:28+00:00,192.168.50.10,192.168.50.20,52029,1217,tcp,codesys,1.8592,17480,6382,SF,0,1
2026-09-01T14:13:30+00:00,192.168.50.11,192.168.50.20,51845,502,tcp,modbus,0.0202,76,105,SF,0,0
2026-09-01T14:13:30+00:00,192.168.50.10,192.168.50.20,52030,11740,tcp,codesys,0.8135,13629,5745,SF,0,1
2026-09-01T14:13:32+00:00,192.168.50.12,192.168.50.20,52867,4840,tcp,opcua,0.1418,405,893,SF,0,0
2026-09-01T14:13:32+00:00,192.168.50.10,192.168.50.20,52031,1217,tcp,codesys,0.9569,8157,6343,SF,0,1
2026-09-01T14:13:35+00:00,192.168.50.11,192.168.50.20,63583,502,tcp,modbus,0.0379,77,120,SF,0,0
2026-09-01T14:13:40+00:00,192.168.50.11,192.168.50.20,58726,502,tcp,modbus,0.021,77,182,SF,0,0
2026-09-01T14:13:45+00:00,192.168.50.11,192.168.50.20,51588,502,tcp,modbus,0.0164,70,119,SF,0,0
2026-09-01T14:13:47+00:00,192.168.50.12,192.168.50.20,53562,4840,tcp,opcua,0.0454,265,492,SF,0,0
2026-09-01T14:13:50+00:00,192.168.50.11,192.168.50.20,61215,502,tcp,modbus,0.0404,92,198,SF,0,0
2026-09-01T14:13:55+00:00,192.168.50.11,192.168.50.20,60796,502,tcp,modbus,0.038,86,187,SF,0,0
2026-09-01T14:14:00+00:00,192.168.50.11,192.168.50.20,61158,502,tcp,modbus,0.0388,89,160,SF,0,0
2026-09-01T14:14:02+00:00,192.168.50.12,192.168.50.20,54925,4840,tcp,opcua,0.1699,298,445,SF,0,0
2026-09-01T14:14:05+00:00,192.168.50.11,192.168.50.20,63272,502,tcp,modbus,0.0363,117,210,SF,0,0
2026-09-01T14:14:10+00:00,192.168.50.11,192.168.50.20,51139,502,tcp,modbus,0.0231,126,212,SF,0,0
2026-09-01T14:14:15+00:00,192.168.50.11,192.168.50.20,63296,502,tcp,modbus,0.0348,95,209,SF,0,0
2026-09-01T14:14:17+00:00,192.168.50.12,192.168.50.20,51222,4840,tcp,opcua,0.0852,384,554,SF,0,0
2026-09-01T14:14:20+00:00,192.168.50.11,192.168.50.20,52125,502,tcp,modbus,0.0365,115,98,SF,0,0
2026-09-01T14:14:25+00:00,192.168.50.11,192.168.50.20,59417,502,tcp,modbus,0.0341,102,218,SF,0,0
2026-09-01T14:14:30+00:00,192.168.50.11,192.168.50.20,54749,502,tcp,modbus,0.0239,96,138,SF,0,0
2026-09-01T14:14:32+00:00,192.168.50.12,192.168.50.20,64099,4840,tcp,opcua,0.0602,280,715,SF,0,0
2026-09-01T14:14:35+00:00,192.168.50.11,192.168.50.20,61547,502,tcp,modbus,0.033,74,189,SF,0,0
2026-09-01T14:14:40+00:00,192.168.50.11,192.168.50.20,57768,502,tcp,modbus,0.0377,129,193,SF,0,0
2026-09-01T14:14:45+00:00,192.168.50.11,192.168.50.20,63078,502,tcp,modbus,0.022,72,211,SF,0,0
2026-09-01T14:14:47+00:00,192.168.50.12,192.168.50.20,55130,4840,tcp,opcua,0.1523,356,778,SF,0,0
2026-09-01T14:14:50+00:00,192.168.50.11,192.168.50.20,59652,502,tcp,modbus,0.0334,83,210,SF,0,0
2026-09-01T14:14:55+00:00,192.168.50.11,192.168.50.20,56743,502,tcp,modbus,0.0267,88,127,SF,0,0
2026-09-01T14:15:00+00:00,192.168.50.11,192.168.50.20,61212,502,tcp,modbus,0.0162,106,211,SF,0,0
2026-09-01T14:15:02+00:00,192.168.50.12,192.168.50.20,63473,4840,tcp,opcua,0.1319,270,587,SF,0,0
2026-09-01T14:15:05+00:00,192.168.50.11,192.168.50.20,52061,502,tcp,modbus,0.025,96,170,SF,0,0
2026-09-01T14:15:10+00:00,192.168.50.11,192.168.50.20,57369,502,tcp,modbus,0.058,104,160,SF,0,0
2026-09-01T14:15:15+00:00,192.168.50.11,192.168.50.20,55702,502,tcp,modbus,0.036,95,116,SF,0,0
2026-09-01T14:15:17+00:00,192.168.50.12,192.168.50.20,63614,4840,tcp,opcua,0.0636,346,520,SF,0,0
2026-09-01T14:15:20+00:00,192.168.50.11,192.168.50.20,53124,502,tcp,modbus,0.0268,104,130,SF,0,0
2026-09-01T14:15:20+00:00,192.168.50.10,192.168.50.20,60380,11740,tcp,codesys,0.1265,547,415,SF,0,0
2026-09-01T14:15:25+00:00,192.168.50.11,192.168.50.20,51536,502,tcp,modbus,0.0287,71,94,SF,0,0
2026-09-01T14:15:30+00:00,192.168.50.11,192.168.50.20,51392,502,tcp,modbus,0.0188,84,201,SF,0,0
2026-09-01T14:15:32+00:00,192.168.50.12,192.168.50.20,61241,4840,tcp,opcua,0.1393,204,855,SF,0,0
2026-09-01T14:15:35+00:00,192.168.50.11,192.168.50.20,63403,502,tcp,modbus,0.0474,118,99,SF,0,0
2026-09-01T14:15:40+00:00,192.168.50.11,192.168.50.20,50105,502,tcp,modbus,0.0302,98,219,SF,0,0
2026-09-01T14:15:45+00:00,192.168.50.11,192.168.50.20,63840,502,tcp,modbus,0.0383,115,185,SF,0,0
2026-09-01T14:15:47+00:00,192.168.50.12,192.168.50.20,62044,4840,tcp,opcua,0.1037,328,770,SF,0,0
2026-09-01T14:15:50+00:00,192.168.50.11,192.168.50.20,49774,502,tcp,modbus,0.0219,89,91,SF,0,0
2026-09-01T14:15:55+00:00,192.168.50.11,192.168.50.20,58515,502,tcp,modbus,0.0584,89,93,SF,0,0
2026-09-01T14:16:00+00:00,192.168.50.11,192.168.50.20,58019,502,tcp,modbus,0.037,73,169,SF,0,0
2026-09-01T14:16:02+00:00,192.168.50.12,192.168.50.20,54341,4840,tcp,opcua,0.1708,287,273,SF,0,0
2026-09-01T14:16:05+00:00,192.168.50.11,192.168.50.20,57188,502,tcp,modbus,0.0488,94,182,SF,0,0
2026-09-01T14:16:10+00:00,192.168.50.11,192.168.50.20,62267,502,tcp,modbus,0.054,71,135,SF,0,0
2026-09-01T14:16:15+00:00,192.168.50.11,192.168.50.20,54902,502,tcp,modbus,0.0175,95,101,SF,0,0
2026-09-01T14:16:17+00:00,192.168.50.12,192.168.50.20,65000,4840,tcp,opcua,0.0555,347,269,SF,0,0
2026-09-01T14:16:20+00:00,192.168.50.11,192.168.50.20,61775,502,tcp,modbus,0.0566,97,162,SF,0,0
2026-09-01T14:16:25+00:00,192.168.50.11,192.168.50.20,55752,502,tcp,modbus,0.0532,104,128,SF,0,0
2026-09-01T14:16:30+00:00,192.168.50.11,192.168.50.20,55681,502,tcp,modbus,0.0378,83,216,SF,0,0
2026-09-01T14:16:32+00:00,192.168.50.12,192.168.50.20,64041,4840,tcp,opcua,0.1704,273,413,SF,0,0
2026-09-01T14:16:35+00:00,192.168.50.11,192.168.50.20,61550,502,tcp,modbus,0.048,107,161,SF,0,0
2026-09-01T14:16:40+00:00,192.168.50.11,192.168.50.20,63118,502,tcp,modbus,0.0515,76,203,SF,0,0
2026-09-01T14:16:45+00:00,192.168.50.11,192.168.50.20,63732,502,tcp,modbus,0.0492,122,174,SF,0,0
2026-09-01T14:16:47+00:00,192.168.50.12,192.168.50.20,64119,4840,tcp,opcua,0.1161,326,553,SF,0,0
2026-09-01T14:16:50+00:00,192.168.50.11,192.168.50.20,55124,502,tcp,modbus,0.0246,83,154,SF,0,0
2026-09-01T14:16:55+00:00,192.168.50.11,192.168.50.20,55142,502,tcp,modbus,0.0375,75,162,SF,0,0
2026-09-01T14:17:00+00:00,192.168.50.11,192.168.50.20,52915,502,tcp,modbus,0.0248,99,160,SF,0,0
2026-09-01T14:17:02+00:00,192.168.50.12,192.168.50.20,55457,4840,tcp,opcua,0.1291,333,575,SF,0,0
2026-09-01T14:17:05+00:00,192.168.50.11,192.168.50.20,50258,502,tcp,modbus,0.0545,93,204,SF,0,0
2026-09-01T14:17:10+00:00,192.168.50.11,192.168.50.20,51625,502,tcp,modbus,0.0388,81,126,SF,0,0
2026-09-01T14:17:15+00:00,192.168.50.11,192.168.50.20,55859,502,tcp,modbus,0.0268,103,203,SF,0,0
2026-09-01T14:17:17+00:00,192.168.50.12,192.168.50.20,49243,4840,tcp,opcua,0.1741,216,327,SF,0,0
2026-09-01T14:17:20+00:00,192.168.50.11,192.168.50.20,54196,502,tcp,modbus,0.0537,127,202,SF,0,0
2026-09-01T14:17:25+00:00,192.168.50.11,192.168.50.20,55323,502,tcp,modbus,0.0236,79,156,SF,0,0
2026-09-01T14:17:30+00:00,192.168.50.11,192.168.50.20,61943,502,tcp,modbus,0.0578,124,160,SF,0,0
2026-09-01T14:17:32+00:00,192.168.50.12,192.168.50.20,62073,4840,tcp,opcua,0.1414,395,333,SF,0,0
2026-09-01T14:17:35+00:00,192.168.50.11,192.168.50.20,57171,502,tcp,modbus,0.0571,121,151,SF,0,0
2026-09-01T14:17:40+00:00,192.168.50.11,192.168.50.20,60827,502,tcp,modbus,0.0392,79,208,SF,0,0
2026-09-01T14:17:45+00:00,192.168.50.11,192.168.50.20,64946,502,tcp,modbus,0.0409,82,107,SF,0,0
2026-09-01T14:17:47+00:00,192.168.50.12,192.168.50.20,53670,4840,tcp,opcua,0.1275,390,742,SF,0,0
2026-09-01T14:17:50+00:00,192.168.50.11,192.168.50.20,64746,502,tcp,modbus,0.0151,80,147,SF,0,0
2026-09-01T14:17:55+00:00,192.168.50.11,192.168.50.20,53856,502,tcp,modbus,0.0246,93,168,SF,0,0
2026-09-01T14:18:00+00:00,192.168.50.11,192.168.50.20,52173,502,tcp,modbus,0.0265,120,179,SF,0,0
2026-09-01T14:18:02+00:00,192.168.50.12,192.168.50.20,62342,4840,tcp,opcua,0.0432,327,361,SF,0,0
2026-09-01T14:18:05+00:00,192.168.50.11,192.168.50.20,54815,502,tcp,modbus,0.0431,95,167,SF,0,0
2026-09-01T14:18:10+00:00,192.168.50.11,192.168.50.20,55981,502,tcp,modbus,0.0417,96,153,SF,0,0
2026-09-01T14:18:15+00:00,192.168.50.11,192.168.50.20,52803,502,tcp,modbus,0.0503,101,118,SF,0,0
2026-09-01T14:18:17+00:00,192.168.50.12,192.168.50.20,64704,4840,tcp,opcua,0.0655,278,867,SF,0,0
2026-09-01T14:18:20+00:00,192.168.50.11,192.168.50.20,52399,502,tcp,modbus,0.0559,74,196,SF,0,0
2026-09-01T14:18:25+00:00,192.168.50.11,192.168.50.20,59097,502,tcp,modbus,0.0192,91,111,SF,0,0
2026-09-01T14:18:30+00:00,192.168.50.11,192.168.50.20,64358,502,tcp,modbus,0.0344,92,112,SF,0,0
2026-09-01T14:18:32+00:00,192.168.50.12,192.168.50.20,59798,4840,tcp,opcua,0.0915,398,581,SF,0,0
2026-09-01T14:18:35+00:00,192.168.50.11,192.168.50.20,57410,502,tcp,modbus,0.0283,128,99,SF,0,0
2026-09-01T14:18:40+00:00,192.168.50.11,192.168.50.20,57214,502,tcp,modbus,0.0574,74,102,SF,0,0
2026-09-01T14:18:45+00:00,192.168.50.11,192.168.50.20,61839,502,tcp,modbus,0.0382,90,181,SF,0,0
2026-09-01T14:18:47+00:00,192.168.50.12,192.168.50.20,59389,4840,tcp,opcua,0.0996,352,340,SF,0,0
2026-09-01T14:18:50+00:00,192.168.50.11,192.168.50.20,62901,502,tcp,modbus,0.0267,126,208,SF,0,0
2026-09-01T14:18:55+00:00,192.168.50.11,192.168.50.20,53615,502,tcp,modbus,0.0235,119,164,SF,0,0
2026-09-01T14:19:00+00:00,192.168.50.11,192.168.50.20,57928,502,tcp,modbus,0.0341,109,107,SF,0,0
2026-09-01T14:19:02+00:00,192.168.50.12,192.168.50.20,57246,4840,tcp,opcua,0.0977,381,666,SF,0,0
2026-09-01T14:19:05+00:00,192.168.50.11,192.168.50.20,58296,502,tcp,modbus,0.024,95,153,SF,0,0
2026-09-01T14:19:10+00:00,192.168.50.11,192.168.50.20,61787,502,tcp,modbus,0.0444,117,154,SF,0,0
2026-09-01T14:19:15+00:00,192.168.50.11,192.168.50.20,62895,502,tcp,modbus,0.0179,95,128,SF,0,0
2026-09-01T14:19:17+00:00,192.168.50.12,192.168.50.20,57224,4840,tcp,opcua,0.0832,202,531,SF,0,0
2026-09-01T14:19:20+00:00,192.168.50.11,192.168.50.20,62974,502,tcp,modbus,0.0351,94,137,SF,0,0
2026-09-01T14:19:25+00:00,192.168.50.11,192.168.50.20,51707,502,tcp,modbus,0.0324,123,108,SF,0,0
2026-09-01T14:19:30+00:00,192.168.50.11,192.168.50.20,64383,502,tcp,modbus,0.0541,110,191,SF,0,0
2026-09-01T14:19:32+00:00,192.168.50.12,192.168.50.20,57653,4840,tcp,opcua,0.1687,205,602,SF,0,0
2026-09-01T14:19:35+00:00,192.168.50.11,192.168.50.20,62747,502,tcp,modbus,0.0575,75,219,SF,0,0
2026-09-01T14:19:40+00:00,192.168.50.11,192.168.50.20,60076,502,tcp,modbus,0.0408,104,150,SF,0,0
2026-09-01T14:19:45+00:00,192.168.50.11,192.168.50.20,64951,502,tcp,modbus,0.0458,75,202,SF,0,0
2026-09-01T14:19:47+00:00,192.168.50.12,192.168.50.20,56692,4840,tcp,opcua,0.1575,201,626,SF,0,0
2026-09-01T14:19:50+00:00,192.168.50.11,192.168.50.20,59615,502,tcp,modbus,0.0273,71,168,SF,0,0
2026-09-01T14:19:55+00:00,192.168.50.11,192.168.50.20,63518,502,tcp,modbus,0.0239,119,123,SF,0,0
2026-09-01T14:20:00+00:00,192.168.50.11,192.168.50.20,55840,502,tcp,modbus,0.0162,96,135,SF,0,0
2026-09-01T14:20:02+00:00,192.168.50.12,192.168.50.20,61181,4840,tcp,opcua,0.1756,286,320,SF,0,0
2026-09-01T14:20:05+00:00,192.168.50.11,192.168.50.20,51653,502,tcp,modbus,0.0338,101,212,SF,0,0
2026-09-01T14:20:10+00:00,192.168.50.11,192.168.50.20,49284,502,tcp,modbus,0.0405,77,99,SF,0,0
2026-09-01T14:20:15+00:00,192.168.50.11,192.168.50.20,58202,502,tcp,modbus,0.0187,124,189,SF,0,0
2026-09-01T14:20:17+00:00,192.168.50.12,192.168.50.20,62748,4840,tcp,opcua,0.0954,244,883,SF,0,0
2026-09-01T14:20:20+00:00,192.168.50.11,192.168.50.20,61833,502,tcp,modbus,0.0443,121,199,SF,0,0
2026-09-01T14:20:25+00:00,192.168.50.11,192.168.50.20,49705,502,tcp,modbus,0.0531,71,183,SF,0,0
2026-09-01T14:20:30+00:00,192.168.50.11,192.168.50.20,52016,502,tcp,modbus,0.0494,110,140,SF,0,0
2026-09-01T14:20:32+00:00,192.168.50.12,192.168.50.20,49713,4840,tcp,opcua,0.0466,382,823,SF,0,0
2026-09-01T14:20:35+00:00,192.168.50.11,192.168.50.20,58264,502,tcp,modbus,0.0239,129,102,SF,0,0
2026-09-01T14:20:40+00:00,192.168.50.11,192.168.50.20,59309,502,tcp,modbus,0.015,102,133,SF,0,0
2026-09-01T14:20:45+00:00,192.168.50.11,192.168.50.20,50644,502,tcp,modbus,0.055,124,198,SF,0,0
2026-09-01T14:20:47+00:00,192.168.50.12,192.168.50.20,59193,4840,tcp,opcua,0.0558,295,899,SF,0,0
2026-09-01T14:20:50+00:00,192.168.50.11,192.168.50.20,51935,502,tcp,modbus,0.0452,76,105,SF,0,0
2026-09-01T14:20:55+00:00,192.168.50.11,192.168.50.20,62084,502,tcp,modbus,0.0204,129,148,SF,0,0
2026-09-01T14:21:00+00:00,192.168.50.11,192.168.50.20,51900,502,tcp,modbus,0.0193,128,180,SF,0,0
2026-09-01T14:21:02+00:00,192.168.50.12,192.168.50.20,62110,4840,tcp,opcua,0.1556,246,645,SF,0,0
